ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"63","Oakland Schools","63180","Brandon School District in the Counties of Oakland and Lapeer","63","Oakland","LEA District","Elem thru High School","Rural: Fringe","2016","26794357.64","26177657.96","3253083.61","0.00","2722.13","317.98","416.00","1.9","2","23.39","2","2.39","2","21.11","4","27.71","3.00","12.14","3","13.07","3","1.02","2","-4.38","4","7.5","4"
"11","Berrien RESA","11210","Brandywine Community Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Large","2016","12761889.86","12881761.59","3829798.65","0.00","1355.77","313.76","333.00","3.68","1","-3.03","3","1.87","2","53.98","4","90.52","1.00","30.01","1","31.46","1","0.99","4","0.22","2","-1.87","1"
"29","Gratiot-Isabella RESD","29040","Breckenridge Community Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2016","6950722.82","6835889.14","966325.32","0.00","718.68","241.00","35.00","1.49","3","13.49","2","1.65","2","11.5","3","100.34","1.00","13.9","2","14.3","2","1.02","2","-6.64","4","5.42","3"
"22","Dickinson-Iron ISD","22030","Breitung Township School District","22","Dickinson","LEA District","Elem thru High School","Town: Remote","2016","15989095.27","15964951.51","1190827.75","0.00","1781.30","215.25","494.75","1.62","3","2.07","3","0.15","3","12.43","3","19.30","4.00","7.45","3","7.7","3","1","3","-1.07","3","2.39","3"
"82","Wayne RESA","82983","Bridge Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2016","6981995.03","6681817.00","1039430.00","0.00","727.98",,"732.00","1.84","2","40.61","1","4.3","1","0.2","1","10.08","4.00","14.89","2","15.75","2","1.04","1","3.93","1",,
"73","Saginaw ISD","73180","Bridgeport-Spaulding Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2016","16189166.94","15002985.78","-506667.18","6.00","1567.29","830.86","444.00","0.92","4","70.07","1","8.7","1","9.02","2","66.87","2.00","-3.13","4","-3.47","4","1.08","1","-6.04","4","9.31","4"
"11","Berrien RESA","11340","Bridgman Public Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Small","2016","10874086.50","10532194.34","1666095.12","0.00","931.97","75.68","311.51","2.87","1","25.82","2","3.14","2","40.61","4","67.02","2.00","15.32","2","16.19","2","1.03","2","0.5","2","0.9","2"
"47","Livingston ESA","47010","Brighton Area Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Midsize","2016","62650321.35","61895084.04","2300387.53","0.00","7339.74","497.69","2188.18","1.2","4","48.88","1","1.56","3","23.33","4","21.78","4.00","3.67","4","3.8","4","1.01","2","-1.65","3","-4.13","1"
"17","Eastern Upper Peninsula ISD","17140","Brimley Area Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Distant","2016","6000062.04","5852735.01","1355255.72","0.00","511.11","117.33","44.87","3.39","1","12.2","2","3.23","2","7.32","2","71.19","2.00","22.59","1","24.29","1","1.03","2","-0.73","3","9.93","4"
"46","Lenawee ISD","46050","Britton Deerfield Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2016","6797351.74","7206587.45","306712.40","0.00","662.91","176.22","230.41","1.2","4","-57.16","4","-6.02","4","37.53","4","31.92","3.00","4.51","4","4.28","4","0.94","4","-7.95","4","-6.73","1"
"12","Branch ISD","12020","Bronson Community School District","12","Branch","LEA District","Elem thru High School","Rural: Distant","2016","9377273.42","8862346.80","1953635.66","0.00","1055.26","185.80","92.29","2.2","2","35.79","1","5.51","1",,,"85.17","1.00","20.83","1","22.51","2","1.06","1","0.25","2","0.27","2"
"76","Sanilac ISD","76060","Brown City Community Schools","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2016","8194905.45","8134357.13","2062146.41","0.00","875.03","94.05","92.50","4.13","1","3.02","3","0.76","3","11.34","2","62.80","2.00","25.16","1","27.02","1","1.01","2","-0.84","3","3.74","3"
"11","Berrien RESA","11310","Buchanan Community Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Large","2016","14467137.26","14654680.24","3709286.79","0.00","1545.38","316.66","195.16","3.73","1","-4.81","4","-1.3","4","8.37","2","60.83","2.00","25.64","1","25.53","1","0.99","4","-2.17","3","0.44","2"
"28","Northwest Education Services","28035","Buckley Community Schools","83","Wexford","LEA District","Elem thru High School","Rural: Distant","2016","3980132.98","3600950.76","664270.16","0.00","428.97","136.67","48.51","1.48","3","133.01","1","9.53","1","10.69","2","138.34","1.00","16.69","2","18.67","2","1.11","1","4.9","1","5.01","3"
"56","Midland County Educational Service Agency","56020","Bullock Creek School District","56","Midland","LEA District","Elem thru High School","Rural: Fringe","2016","18230871.21","18144892.06","1724050.52","0.00","1848.66","251.20","513.95","1.29","3","5.25","3","0.73","3","10.81","2","91.42","1.00","9.46","3","9.57","3","1","3","-0.85","3","6.16","4"
"75","St. Joseph County ISD","75020","Burr Oak Community School District","75","St. Joseph","LEA District","Elem thru High School","Rural: Distant","2016","2632906.77","2530004.39","484055.71","0.00","265.53","123.69","55.00","1.84","2","27","2","3.91","2",,,"91.92","1.00","18.38","2","19.61","2","1.04","1","3.82","1","2","3"
"52","Marquette-Alger RESA","02020","Burt Township School District","02","Alger","LEA District","Elem thru High School","Rural: Remote","2016","972708.23","943830.95","247959.98","0.00","25.00",,,"4.1","1","13.18","2","13.51","1",,,"84.97","1.00","25.49","1","29.54","1","1.03","2","-13.79","4","-7.26","1"
"25","Genesee ISD","25909","Burton Glen Charter Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2016","6297477.00","6292848.00","21103.00","0.00","720.69",,"723.00","1.02","4","28.1","2","0.07","3",,,"1.19","4.00","0.34","4","0.34","4","1","3","11.99","1",,
"78","Shiawassee Regional ESD","78020","Byron Area Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2016","8741749.43","8644263.44","896363.20","0.00","971.58","244.93","179.28","1.29","3","12.2","2","1.12","3",,,"100.74","1.00","10.25","3","10.56","3","1.01","2","-6.36","4","28.21","4"
"41","Kent ISD","41908","Byron Center Charter School","41","Kent","PSA District","Elem thru High School","Rural: Fringe","2016","2185783.50","2299361.68","299123.10","0.00","242.53",,"240.50","3.07","1","-27.52","4","4.61","1","9.95","2","12.14","4.00","13.68","2","16.14","2","0.95","4","12","1",,
"41","Kent ISD","41040","Byron Center Public Schools","41","Kent","LEA District","Elem thru High School","Rural: Fringe","2016","37209845.66","37288251.73","5753055.62","0.00","3845.36","440.04","309.20","2.39","2","-1.34","3","0.41","3","35.34","4","40.36","3.00","15.46","2","15.79","2","1","3","2.55","1","25.66","4"
"83","Wexford-Missaukee ISD","83010","Cadillac Area Public Schools","83","Wexford","LEA District","Elem thru High School","Town: Remote","2016","28659569.13","28175996.75","4340063.31","0.00","3092.95","287.47","217.14","2.21","2","12.54","2","2.65","2","6.82","2","44.08","3.00","15.14","2","15.77","2","1.02","2","0.91","2","-0.44","2"
"41","Kent ISD","41050","Caledonia Community Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2016","47130180.75","46752922.48","8782442.33","0.00","4761.30","363.42","789.92","2.84","1","4.49","3","0.8","3","50.64","4","47.29","2.00","18.63","2","19.31","2","1.01","2","0.47","2","1.54","2"
"30","Hillsdale ISD","30010","Camden-Frontier School","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2016","4693114.84","4435380.86","177694.04","0.00","506.86","172.26","132.00","1.14","4","322.01","1","5.84","1","2.37","1","60.93","2.00","3.79","4","4.09","4","1.06","1","-1.07","3","3.64","3"
"82","Wayne RESA","82968","Canton Charter Academy","82","Wayne","PSA District","Elem_Middle School","Rural: Fringe","2016","5758623.00","5759097.00","15804.00","0.00","748.97",,"749.00","1.02","4","-2.91","3","0.1","3",,,"1.05","4.00","0.27","4","0.27","4","1","3","-0.04","2",,
"74","St. Clair County RESA","74040","Capac Community Schools","74","St. Clair","LEA District","Elem thru High School","Rural: Distant","2016","10125426.93","10222718.26","1130112.90","0.00","1058.26","454.53","56.00","1.66","3","-7.93","4","-0.96","4","10.06","2","37.75","3.00","11.16","3","11.17","3","0.99","4","-7.64","4","3.68","3"
"25","Genesee ISD","25080","Carman-Ainsworth Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2016","51430786.32","50970452.27","2625364.64","0.00","5093.52","972.61","1642.80","1.2","4","21.26","2","2.16","2","16.17","3","46.87","2.00","5.1","4","5.35","4","1.01","2","-0.3","2","1.85","2"
"55","Menominee ISD","55010","Carney-Nadeau Public Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2016","2938337.01","2793250.32","485543.60","0.00","274.96","72.58","133.14","1.71","3","42.62","1","4.94","1","5.73","1","78.78","1.00","16.52","2","17.48","2","1.05","1","-1.17","3","-0.67","2"
"79","Tuscola ISD","79020","Caro Community Schools","79","Tuscola","LEA District","Elem thru High School","Town: Distant","2016","16856927.70","16146777.21","4242674.03","0.00","1753.02","171.74","232.16","3.23","1","20.1","2","4.49","1","7.63","2","71.72","2.00","25.17","1","26.96","1","1.04","1","-2.06","3","-14.9","1"
"73","Saginaw ISD","73030","Carrollton Public Schools","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2016","21423651.96","20502173.49","4954500.80","0.00","2306.14","194.73","1520.24","2.94","1","22.68","2","4.33","1","30.2","4","53.20","2.00","23.13","1","25.12","1","1.04","1","13.86","1","10.74","4"
"59","Montcalm Area ISD","59020","Carson City-Crystal Area Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2016","9235410.11","8902371.00","731593.01","0.00","914.40","240.38","87.87","1.34","3","83.56","1","3.74","2","10.41","2","41.13","3.00","7.92","3","8.29","3","1.04","1","-1.68","3","10.15","4"
"76","Sanilac ISD","76070","Carsonville-Port Sanilac School District","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2016","3689499.50","3666796.43","533636.26","0.00","395.43","174.95","59.50","2.13","2","4.44","3","0.62","3","13.34","3","35.63","3.00","14.46","2","14.87","2","1.01","2","-19.17","4","4.06","3"
"32","Huron ISD","32030","Caseville Public Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2016","3141915.54","3112154.32","801595.31","0.00","305.94","64.55","105.00","3.21","1","3.86","3","0.95","3","13.78","3","96.57","1.00","25.51","1","26.85","1","1.01","2","9.87","1","6.94","4"
"51","Manistee ISD","51903","Casman Alternative Academy","51","Manistee","PSA District","Middle_High School","Town: Remote","2016","573055.28","531811.68","212398.92","0.00","64.17",,"64.60","8.5","1","24.1","2","7.2","1","3.27","1","93.98","1.00","37.06","1","42.54","1","1.08","1","3.4","1",,
"79","Tuscola ISD","79030","Cass City Public Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Remote","2016","9985718.37","9856701.70","1536788.02","0.00","1006.42","139.06","115.80","1.78","2","9.16","2","1.29","3","8.15","2","60.78","2.00","15.39","2","16.14","2","1.01","2","-4.33","4","-3.68","1"
"14","Heritage Southwest Intermediate School District","14010","Cassopolis Public Schools","14","Cass","LEA District","Elem thru High School","Rural: Distant","2016","9190569.04","8925405.26","1690250.99","0.00","960.24","352.48","66.76","2.49","2","18.61","2","3.73","2","17.7","3","79.31","1.00","18.39","2","19.48","2","1.03","2","1.01","2","12.04","4"
"41","Kent ISD","41070","Cedar Springs Public Schools","41","Kent","LEA District","Elem thru High School","Town: Fringe","2016","33307287.07","33485560.28","4066667.01","0.00","3427.04","684.66","395.00","2.21","2","-4.2","4","-0.52","4","44.05","4","22.08","4.00","12.21","2","12.3","3","0.99","4","-0.33","2","10.52","4"
"50","Macomb ISD","50010","Center Line Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2016","31526097.25","32444580.70","1531570.47","0.00","2718.37","673.02","383.81","1.27","3","-37.49","4","-1.59","4","5.04","1","24.21","3.00","4.86","4","4.83","4","0.97","4","-1.79","3","2.65","3"
"81","Washtenaw ISD","81902","Central Academy","81","Washtenaw","PSA District","Elem thru High School","City: Midsize","2016","5447208.00","5234753.18","466785.00","0.00","592.65",,"591.10","1.47","3","67.22","1","3.9","2","1.48","1","4.93","4.00","8.57","3","9.08","3","1.04","1","3.2","1","-2.5","1"
"15","Charlevoix-Emmet ISD","05035","Central Lake Public Schools","05","Antrim","LEA District","Elem thru High School","Rural: Remote","2016","3795584.34","3693418.65","273134.28","0.00","285.51","135.23","20.00","1.94","2","59.76","1","2.69","2",,,"39.07","3.00","7.2","3","7.46","3","1.03","2","-4.11","4","0.3","2"
"59","Montcalm Area ISD","59125","Central Montcalm Public Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Distant","2016","15919855.23","15150446.77","2818997.07","0.00","1704.45","245.53","198.73","1.66","3","37.54","1","4.92","1","11.87","3","108.96","1.00","17.71","2","19.31","2","1.05","1","0.05","2","2.51","3"
"75","St. Joseph County ISD","75030","Centreville Public Schools","75","St. Joseph","LEA District","Elem thru High School","Rural: Distant","2016","7425255.02","7447899.83","1674114.09","0.00","795.93","144.42","260.61","3.34","1","-1.33","3","-0.3","4","12.01","3","53.92","2.00","22.55","1","22.86","2","1","3","-6.25","4","9.81","4"
"82","Wayne RESA","82918","Cesar Chavez Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","21816978.02","21395401.83","6940686.69","0.00","2302.83",,"2309.88","3.71","1","6.47","3","8.39","1","5.71","1","86.33","1.00","31.81","1","35.27","1","1.02","2","1.26","2",,
"82","Wayne RESA","82923","Chandler Park Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2016","20562499.08","22056613.09","5617565.27","0.00","2365.58",,"2379.00","2.69","1","-21.01","4","3.15","2","10.25","2","76.13","2.00","27.32","1","32.62","1","0.93","4","0.3","2",,
"41","Kent ISD","41920","Chandler Woods Charter Academy","41","Kent","PSA District","Elem_Middle School","Suburb: Large","2016","6119278.00","6116995.00","35055.00","0.00","729.27",,"723.00","1.03","4","6.97","3","0.46","3",,,"2.06","4.00","0.57","4","0.58","4","1","3","4","1",,
"15","Charlevoix-Emmet ISD","15050","Charlevoix Public Schools","15","Charlevoix","LEA District","Elem thru High School","Rural: Fringe","2016","11040081.31","10722431.00","1601776.95","0.00","1037.36","163.52","74.70","1.65","3","24.74","2","2.9","2","16.34","3","117.77","1.00","14.51","2","15.54","2","1.03","2","1.8","2","22.28","4"
"23","Eaton RESA","23030","Charlotte Public Schools","23","Eaton","LEA District","Elem thru High School","Town: Fringe","2016","23364306.94","23777002.28","4819681.86","0.00","2455.08","445.59","212.03","2.03","2","-7.89","4","-1.59","4","22.34","4","74.13","2.00","20.63","1","21.14","2","0.98","4","-3.79","4","8.77","4"
"47","Livingston ESA","47902","Charyl Stockwell Academy","47","Livingston","PSA District","Elem thru High School","Rural: Fringe","2016","8449443.00","7945338.00","1323188.00","0.00","1032.89",,"1027.72","1.83","2","61.55","1","19.25","1","10.17","2","63.03","2.00","15.66","2","20.32","2","1.06","1","3.5","1",,
"31","Copper Country ISD","31050","Chassell Township School District","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2016","2334424.57","2310615.25","244103.42","0.00","257.27","131.50","57.14","2","2","10.81","2","2.59","2","12.19","3","14.48","4.00","10.46","3","11.21","3","1.01","2","-1","3","10.85","4"
"44","Lapeer ISD","44901","Chatfield School","44","Lapeer","PSA District","Elem_Middle School","Rural: Fringe","2016","3961427.22","3822903.80","1447449.03","0.00","477.46",,"477.00","7.52","1","10.58","2","5.03","1","4.92","1","88.69","1.00","36.54","1","43.72","1","1.04","1","0.37","2",,
"16","Cheb-Otsego-Presque Isle ESD","16015","Cheboygan Area Schools","16","Cheboygan","LEA District","Elem thru High School","Town: Remote","2016","17271326.61","16992605.21","-103282.60","3.00","1767.86","73.61","133.12","0.96","4","72.96","1","1.61","2","7.35","2","3.50","4.00","-0.6","4","-0.62","4","1.02","2","-1.47","3","6.87","4"
