,districtcode,schoolyear,districtname,8th_math_percentmet,attendance,american_indian_enrollment,asian_enrollment,english_language_learners_enrollment,early_middle_college_enrollment,admin_ineffective_percentage,admin_min_effective_percentage,teacher_min_effective_percentage,fundbalanceas%ofexpenditure,Estimate Total,Estimate Total White alone,Estimate Total Black or African American alone,Estimate Total American Indian and Alaska Native alone,Estimate Total Asian alone,Estimate Total Native Hawaiian and Other Pacific Islander alone,Estimate Total Some other race alone,Estimate Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Estimate Total Enrolled in school Enrolled in grade 1 to grade 4,Estimate Total Enrolled in school Enrolled in grade 5 to grade 8,Estimate Total Enrolled in school Enrolled in grade 9 to grade 12,Estimate Total Regular high school diploma,Estimate Total Bachelor's degree,Estimate Total Master's degree,Estimate Median age -- Total,Estimate Median age -- Male,Estimate Median age -- Female,"Estimate Total Living in household with Supplemental Security Income (SSI), cash public assistance income, or Food Stamps/SNAP in the past 12 months",Estimate Total Family households
1124,80150,2020-2021,Mattawan Consolidated School,47.4,94.10,13,47,24,39,0.0,0.0,0.29,22.68,19031,17666,209,16,372,0,183,91449,981,1505,1207,2154,3219,1367,41.0,39.4,41.7,427,5550
1125,8030,2015-2016,Hastings Area School District,28.0,95.72,19,13,29,0,0.0,0.0,2.55,11.82,19288,18514,56,112,236,0,115,55527,951,780,981,4530,1468,673,42.4,41.1,43.9,703,5208
1126,8030,2016-2017,Hastings Area School District,23.0,94.84,17,5,31,0,0.0,0.0,0.0,11.19,19288,18514,56,112,236,0,115,55527,951,780,981,4530,1468,673,42.4,41.1,43.9,703,5208
1127,8030,2017-2018,Hastings Area School District,22.6,94.39,12,3,27,0,0.0,0.0,0.61,11.87,19288,18514,56,112,236,0,115,55527,951,780,981,4530,1468,673,42.4,41.1,43.9,703,5208
1128,8030,2018-2019,Hastings Area School District,38.6,94.72,13,6,32,11,0.0,0.0,1.3,12.47,19288,18514,56,112,236,0,115,55527,951,780,981,4530,1468,673,42.4,41.1,43.9,703,5208
1129,8030,2020-2021,Hastings Area School District,41.1,92.47,16,4,28,9,0.0,0.0,1.81,15.29,19288,18514,56,112,236,0,115,55527,951,780,981,4530,1468,673,42.4,41.1,43.9,703,5208
1130,8050,2015-2016,Thornapple Kellogg School District,33.0,95.46,11,31,77,0,0.0,0.0,0.0,10.65,15790,15136,155,13,76,3,138,69434,1062,1135,796,3119,1931,571,37.7,36.8,38.4,530,4543
1131,8050,2016-2017,Thornapple Kellogg School District,41.8,96.17,8,29,56,0,0.0,0.0,0.64,11.19,15790,15136,155,13,76,3,138,69434,1062,1135,796,3119,1931,571,37.7,36.8,38.4,530,4543
1132,8050,2017-2018,Thornapple Kellogg School District,37.7,95.69,7,27,50,0,0.0,0.0,0.51,11.24,15790,15136,155,13,76,3,138,69434,1062,1135,796,3119,1931,571,37.7,36.8,38.4,530,4543
1133,8050,2018-2019,Thornapple Kellogg School District,48.5,95.81,10,22,57,1,0.0,0.0,1.51,12.02,15790,15136,155,13,76,3,138,69434,1062,1135,796,3119,1931,571,37.7,36.8,38.4,530,4543
1134,8050,2020-2021,Thornapple Kellogg School District,45.8,95.88,6,25,57,2,0.0,0.0,0.0,16.53,15790,15136,155,13,76,3,138,69434,1062,1135,796,3119,1931,571,37.7,36.8,38.4,530,4543
1135,81010,2015-2016,Ann Arbor Public Schools,61.92,96.06,54,2493,1399,0,0.0,0.0,1.24,10.21,172825,121276,12530,636,29623,89,1153,70232,5775,5975,6033,6943,30393,25961,29.7,28.7,31.2,2849,34391
1136,81010,2016-2017,Ann Arbor Public Schools,63.08,95.47,49,2544,1472,0,0.0,0.0,0.91,8.5,172825,121276,12530,636,29623,89,1153,70232,5775,5975,6033,6943,30393,25961,29.7,28.7,31.2,2849,34391
1137,81010,2017-2018,Ann Arbor Public Schools,59.92,92.92,43,2626,1586,0,0.0,0.0,1.89,7.19,172825,121276,12530,636,29623,89,1153,70232,5775,5975,6033,6943,30393,25961,29.7,28.7,31.2,2849,34391
1138,81010,2018-2019,Ann Arbor Public Schools,64.22,94.40,38,2625,1645,65,0.0,0.0,1.16,6.86,172825,121276,12530,636,29623,89,1153,70232,5775,5975,6033,6943,30393,25961,29.7,28.7,31.2,2849,34391
1139,81010,2020-2021,Ann Arbor Public Schools,58.44,96.55,34,2424,1549,83,0.0,0.0,0.0,8.41,172825,121276,12530,636,29623,89,1153,70232,5775,5975,6033,6943,30393,25961,29.7,28.7,31.2,2849,34391
1140,81020,2015-2016,Ypsilanti Community Schools,27.6,93.73,16,107,280,0,0.0,0.0,1.52,9.63,59484,35188,19102,200,1320,56,651,41277,2698,2245,2543,5860,7001,3711,29.3,28.7,29.9,4919,11866
1141,81020,2016-2017,Ypsilanti Community Schools,20.55,92.13,13,120,275,0,0.0,0.0,4.2,11.67,59484,35188,19102,200,1320,56,651,41277,2698,2245,2543,5860,7001,3711,29.3,28.7,29.9,4919,11866
1142,81020,2017-2018,Ypsilanti Community Schools,20.2,91.30,10,132,266,0,0.0,0.0,7.69,12.22,59484,35188,19102,200,1320,56,651,41277,2698,2245,2543,5860,7001,3711,29.3,28.7,29.9,4919,11866
1143,81020,2018-2019,Ypsilanti Community Schools,24.8,90.68,8,133,254,150,0.0,0.0,4.81,10.75,59484,35188,19102,200,1320,56,651,41277,2698,2245,2543,5860,7001,3711,29.3,28.7,29.9,4919,11866
1144,81020,2020-2021,Ypsilanti Community Schools,10.0,79.64,8,129,314,189,0.0,0.0,2.04,11.88,59484,35188,19102,200,1320,56,651,41277,2698,2245,2543,5860,7001,3711,29.3,28.7,29.9,4919,11866
1145,81040,2015-2016,Chelsea School District,51.6,96.25,3,19,31,0,0.0,0.0,0.0,20.35,16846,16133,172,11,144,0,69,87109,693,868,1058,2081,3214,1646,46.7,44.3,48.6,270,4648
1146,81040,2016-2017,Chelsea School District,66.1,96.21,3,22,25,0,0.0,0.0,0.0,19.64,16846,16133,172,11,144,0,69,87109,693,868,1058,2081,3214,1646,46.7,44.3,48.6,270,4648
1147,81040,2017-2018,Chelsea School District,58.5,94.89,4,23,28,0,0.0,0.0,0.0,20.63,16846,16133,172,11,144,0,69,87109,693,868,1058,2081,3214,1646,46.7,44.3,48.6,270,4648
1148,81040,2018-2019,Chelsea School District,67.6,94.06,2,29,32,7,0.0,0.0,0.0,20.39,16846,16133,172,11,144,0,69,87109,693,868,1058,2081,3214,1646,46.7,44.3,48.6,270,4648
1149,81040,2020-2021,Chelsea School District,73.6,94.33,1,33,26,8,0.0,0.0,0.0,20.93,16846,16133,172,11,144,0,69,87109,693,868,1058,2081,3214,1646,46.7,44.3,48.6,270,4648
1150,81050,2015-2016,Dexter Community School District,59.4,96.27,5,50,18,0,0.0,0.0,0.42,17.31,21531,20495,122,22,263,0,135,108315,1426,1366,1345,1891,4443,3053,43.4,43.6,43.0,123,6224
1151,81050,2016-2017,Dexter Community School District,53.9,96.83,8,52,20,0,0.0,0.0,0.0,17.38,21531,20495,122,22,263,0,135,108315,1426,1366,1345,1891,4443,3053,43.4,43.6,43.0,123,6224
1152,81050,2017-2018,Dexter Community School District,61.3,95.79,7,50,40,0,0.0,0.0,0.3,17.76,21531,20495,122,22,263,0,135,108315,1426,1366,1345,1891,4443,3053,43.4,43.6,43.0,123,6224
1153,81050,2018-2019,Dexter Community School District,71.4,95.83,4,41,24,13,0.0,0.0,0.0,19.7,21531,20495,122,22,263,0,135,108315,1426,1366,1345,1891,4443,3053,43.4,43.6,43.0,123,6224
1154,81050,2020-2021,Dexter Community School District,53.8,97.57,3,40,15,20,0.0,0.0,0.0,26.97,21531,20495,122,22,263,0,135,108315,1426,1366,1345,1891,4443,3053,43.4,43.6,43.0,123,6224
1155,81070,2015-2016,Lincoln Consolidated School District,28.1,93.58,14,76,53,0,0.0,0.0,0.53,9.11,31281,21449,6281,91,549,29,235,72377,1493,1728,1936,3991,4172,2198,35.5,35.3,35.8,1552,7987
1156,81070,2016-2017,Lincoln Consolidated School District,21.0,94.58,10,76,83,0,0.0,0.0,1.03,12.55,31281,21449,6281,91,549,29,235,72377,1493,1728,1936,3991,4172,2198,35.5,35.3,35.8,1552,7987
1157,81070,2017-2018,Lincoln Consolidated School District,24.9,94.60,9,72,81,0,0.0,0.0,0.47,9.45,31281,21449,6281,91,549,29,235,72377,1493,1728,1936,3991,4172,2198,35.5,35.3,35.8,1552,7987
1158,81070,2018-2019,Lincoln Consolidated School District,32.8,94.65,7,72,80,150,0.0,0.0,1.39,9.48,31281,21449,6281,91,549,29,235,72377,1493,1728,1936,3991,4172,2198,35.5,35.3,35.8,1552,7987
1159,81070,2020-2021,Lincoln Consolidated School District,21.8,87.82,6,68,87,148,0.0,0.0,1.23,12.23,31281,21449,6281,91,549,29,235,72377,1493,1728,1936,3991,4172,2198,35.5,35.3,35.8,1552,7987
1160,81100,2015-2016,Milan Area Schools,33.7,94.23,27,13,23,0,0.0,0.0,1.69,12.53,16621,13803,1870,158,127,1,131,72948,550,782,999,2857,1491,789,40.2,42.8,38.3,369,3412
1161,81100,2016-2017,Milan Area Schools,34.5,92.23,27,14,30,0,0.0,0.0,1.59,14.74,16621,13803,1870,158,127,1,131,72948,550,782,999,2857,1491,789,40.2,42.8,38.3,369,3412
1162,81100,2017-2018,Milan Area Schools,37.3,92.98,24,13,23,0,0.0,0.0,0.0,18.83,16621,13803,1870,158,127,1,131,72948,550,782,999,2857,1491,789,40.2,42.8,38.3,369,3412
1163,81100,2018-2019,Milan Area Schools,42.8,94.07,23,15,19,58,0.0,0.0,0.0,20.59,16621,13803,1870,158,127,1,131,72948,550,782,999,2857,1491,789,40.2,42.8,38.3,369,3412
1164,81100,2020-2021,Milan Area Schools,29.6,96.75,16,21,29,61,0.0,0.0,0.0,23.48,16621,13803,1870,158,127,1,131,72948,550,782,999,2857,1491,789,40.2,42.8,38.3,369,3412
1165,81120,2015-2016,Saline Area Schools,63.6,96.37,38,275,104,0,0.0,0.0,0.7,5.77,28397,25651,426,26,1067,0,272,110321,1742,1942,2200,2356,5716,3986,42.9,40.9,43.7,684,7490
1166,81120,2016-2017,Saline Area Schools,60.5,96.08,34,258,107,0,0.0,0.0,1.63,5.7,28397,25651,426,26,1067,0,272,110321,1742,1942,2200,2356,5716,3986,42.9,40.9,43.7,684,7490
1167,81120,2017-2018,Saline Area Schools,58.1,96.03,30,233,106,0,0.0,0.0,0.56,4.72,28397,25651,426,26,1067,0,272,110321,1742,1942,2200,2356,5716,3986,42.9,40.9,43.7,684,7490
1168,81120,2018-2019,Saline Area Schools,71.3,95.12,29,226,106,43,0.0,0.0,0.28,4.63,28397,25651,426,26,1067,0,272,110321,1742,1942,2200,2356,5716,3986,42.9,40.9,43.7,684,7490
1169,81120,2020-2021,Saline Area Schools,61.1,97.01,25,226,101,33,0.0,0.0,0.0,15.64,28397,25651,426,26,1067,0,272,110321,1742,1942,2200,2356,5716,3986,42.9,40.9,43.7,684,7490
1170,82020,2015-2016,Allen Park Public Schools,30.0,95.27,11,19,58,0,0.0,0.0,0.5,6.1,19546,18162,321,22,116,0,513,75469,833,944,834,3747,2128,1143,42.4,39.7,44.5,518,5309
1171,82020,2016-2017,Allen Park Public Schools,23.6,95.85,9,24,38,0,0.0,0.0,0.5,3.47,19546,18162,321,22,116,0,513,75469,833,944,834,3747,2128,1143,42.4,39.7,44.5,518,5309
1172,82020,2017-2018,Allen Park Public Schools,22.6,94.59,12,29,103,0,0.0,0.0,0.49,3.5,19546,18162,321,22,116,0,513,75469,833,944,834,3747,2128,1143,42.4,39.7,44.5,518,5309
1173,82020,2018-2019,Allen Park Public Schools,38.8,94.96,15,29,112,0,0.0,0.0,0.0,10.86,19546,18162,321,22,116,0,513,75469,833,944,834,3747,2128,1143,42.4,39.7,44.5,518,5309
1174,82020,2020-2021,Allen Park Public Schools,29.1,95.06,15,24,108,0,0.0,0.0,0.0,13.42,19546,18162,321,22,116,0,513,75469,833,944,834,3747,2128,1143,42.4,39.7,44.5,518,5309
1175,82030,2015-2016,Dearborn City School District,31.983333333333334,96.42,20,158,9243,0,0.0,0.0,0.72,6.98,103318,92823,4099,213,2453,49,604,51451,6287,7378,7209,12099,11007,5635,32.5,30.9,33.8,14733,22884
1176,82030,2016-2017,Dearborn City School District,43.41428571428571,96.37,20,183,9901,0,0.0,0.0,0.86,13.58,103318,92823,4099,213,2453,49,604,51451,6287,7378,7209,12099,11007,5635,32.5,30.9,33.8,14733,22884
1177,82030,2017-2018,Dearborn City School District,41.01428571428572,95.56,21,177,9886,0,0.0,0.0,0.33,13.52,103318,92823,4099,213,2453,49,604,51451,6287,7378,7209,12099,11007,5635,32.5,30.9,33.8,14733,22884
1178,82030,2018-2019,Dearborn City School District,49.357142857142854,95.36,17,179,9766,777,0.0,0.0,0.58,13.97,103318,92823,4099,213,2453,49,604,51451,6287,7378,7209,12099,11007,5635,32.5,30.9,33.8,14733,22884
1179,82030,2020-2021,Dearborn City School District,35.17142857142857,99.24,23,242,9432,754,0.0,0.0,0.0,12.91,103318,92823,4099,213,2453,49,604,51451,6287,7378,7209,12099,11007,5635,32.5,30.9,33.8,14733,22884
1190,82130,2015-2016,Romulus Community Schools,8.3,93.56,5,11,61,0,0.0,0.0,2.25,9.18,24289,11354,11618,5,236,0,289,45849,1701,1516,1400,5085,1629,643,37.1,34.4,39.1,2853,5852
1191,82130,2016-2017,Romulus Community Schools,11.1,92.85,3,11,40,0,0.0,0.0,1.73,11.44,24289,11354,11618,5,236,0,289,45849,1701,1516,1400,5085,1629,643,37.1,34.4,39.1,2853,5852
1192,82130,2017-2018,Romulus Community Schools,9.2,91.30,2,9,43,0,0.0,0.0,1.22,14.75,24289,11354,11618,5,236,0,289,45849,1701,1516,1400,5085,1629,643,37.1,34.4,39.1,2853,5852
1193,82130,2018-2019,Romulus Community Schools,21.8,91.59,5,11,35,80,0.0,0.0,1.23,13.16,24289,11354,11618,5,236,0,289,45849,1701,1516,1400,5085,1629,643,37.1,34.4,39.1,2853,5852
1194,82130,2020-2021,Romulus Community Schools,9.6,96.27,5,16,34,48,0.0,0.0,0.0,17.69,24289,11354,11618,5,236,0,289,45849,1701,1516,1400,5085,1629,643,37.1,34.4,39.1,2853,5852
1195,82140,2015-2016,South Redford School District,19.4,95.00,15,23,77,0,0.0,0.0,1.97,8.58,22788,10850,10944,90,131,0,376,57310,862,1023,1798,4117,2332,921,41.1,39.4,41.9,1798,5687
1196,82140,2016-2017,South Redford School District,22.5,94.06,14,25,77,0,0.0,0.0,2.32,13.42,22788,10850,10944,90,131,0,376,57310,862,1023,1798,4117,2332,921,41.1,39.4,41.9,1798,5687
1197,82140,2017-2018,South Redford School District,21.5,91.30,14,21,69,0,0.0,6.67,0.95,16.94,22788,10850,10944,90,131,0,376,57310,862,1023,1798,4117,2332,921,41.1,39.4,41.9,1798,5687
1198,82140,2018-2019,South Redford School District,26.3,91.04,15,22,68,0,0.0,0.0,0.93,18.97,22788,10850,10944,90,131,0,376,57310,862,1023,1798,4117,2332,921,41.1,39.4,41.9,1798,5687
1199,82140,2020-2021,South Redford School District,12.5,95.82,7,17,61,0,0.0,0.0,0.0,22.69,22788,10850,10944,90,131,0,376,57310,862,1023,1798,4117,2332,921,41.1,39.4,41.9,1798,5687
1200,82150,2015-2016,Taylor School District,22.1,93.15,26,91,246,0,0.0,0.0,1.2,1.11,67011,48520,14122,294,1005,0,1235,46864,3384,3613,3432,15492,3878,1017,37.8,35.7,40.4,6305,16725
1201,82150,2016-2017,Taylor School District,18.45,88.64,28,83,272,0,0.0,0.0,1.53,2.74,67011,48520,14122,294,1005,0,1235,46864,3384,3613,3432,15492,3878,1017,37.8,35.7,40.4,6305,16725
1202,82150,2017-2018,Taylor School District,19.45,88.88,29,87,294,0,0.0,0.0,0.28,2.85,67011,48520,14122,294,1005,0,1235,46864,3384,3613,3432,15492,3878,1017,37.8,35.7,40.4,6305,16725
1203,82150,2018-2019,Taylor School District,23.549999999999997,88.24,25,88,305,0,0.0,4.55,1.01,5.99,67011,48520,14122,294,1005,0,1235,46864,3384,3613,3432,15492,3878,1017,37.8,35.7,40.4,6305,16725
1204,82150,2020-2021,Taylor School District,14.6,97.26,17,90,281,0,0.0,0.0,0.0,12.36,67011,48520,14122,294,1005,0,1235,46864,3384,3613,3432,15492,3878,1017,37.8,35.7,40.4,6305,16725
1205,82155,2015-2016,Trenton Public Schools,47.9,96.15,5,24,21,0,0.0,0.0,0.64,17.92,17990,17256,156,7,258,0,33,64770,893,680,943,3719,2084,1046,46.9,43.4,49.3,549,4684
1206,82155,2016-2017,Trenton Public Schools,46.3,96.19,5,25,32,0,0.0,0.0,0.0,18.17,17990,17256,156,7,258,0,33,64770,893,680,943,3719,2084,1046,46.9,43.4,49.3,549,4684
1207,82155,2017-2018,Trenton Public Schools,47.5,95.50,5,30,22,0,0.0,0.0,0.0,17.75,17990,17256,156,7,258,0,33,64770,893,680,943,3719,2084,1046,46.9,43.4,49.3,549,4684
1208,82155,2018-2019,Trenton Public Schools,46.1,95.30,4,28,40,0,0.0,0.0,0.0,20.32,17990,17256,156,7,258,0,33,64770,893,680,943,3719,2084,1046,46.9,43.4,49.3,549,4684
1209,82155,2020-2021,Trenton Public Schools,46.6,99.65,6,34,40,0,0.0,7.69,0.0,18.78,17990,17256,156,7,258,0,33,64770,893,680,943,3719,2084,1046,46.9,43.4,49.3,549,4684
1210,82160,2015-2016,Wayne-Westland Community School District,13.3,93.43,49,166,429,0,0.0,0.0,1.09,4.87,86715,60291,19529,487,2897,7,1434,46732,4113,3941,4364,17686,7464,2826,38.9,37.5,40.3,6744,20698
1211,82160,2016-2017,Wayne-Westland Community School District,13.3,92.82,46,174,376,0,0.0,2.86,1.25,10.47,86715,60291,19529,487,2897,7,1434,46732,4113,3941,4364,17686,7464,2826,38.9,37.5,40.3,6744,20698
1212,82160,2017-2018,Wayne-Westland Community School District,12.55,91.21,41,167,364,0,0.0,7.14,1.38,15.42,86715,60291,19529,487,2897,7,1434,46732,4113,3941,4364,17686,7464,2826,38.9,37.5,40.3,6744,20698
1213,82160,2018-2019,Wayne-Westland Community School District,18.85,91.04,53,175,366,0,0.0,0.0,0.27,20.31,86715,60291,19529,487,2897,7,1434,46732,4113,3941,4364,17686,7464,2826,38.9,37.5,40.3,6744,20698
1214,82160,2020-2021,Wayne-Westland Community School District,10.633333333333333,98.73,36,134,358,0,0.0,0.0,0.34,20.03,86715,60291,19529,487,2897,7,1434,46732,4113,3941,4364,17686,7464,2826,38.9,37.5,40.3,6744,20698
1215,82180,2015-2016,Flat Rock Community Schools,29.7,94.09,7,18,20,0,0.0,0.0,0.0,18.83,10196,9174,686,21,9,0,173,58827,620,618,735,1775,923,395,36.9,33.4,40.3,717,2697
1216,82180,2016-2017,Flat Rock Community Schools,23.0,93.50,5,16,24,0,0.0,0.0,0.0,24.5,10196,9174,686,21,9,0,173,58827,620,618,735,1775,923,395,36.9,33.4,40.3,717,2697
1217,82180,2017-2018,Flat Rock Community Schools,18.0,92.23,8,15,29,0,0.0,9.09,1.9,27.68,10196,9174,686,21,9,0,173,58827,620,618,735,1775,923,395,36.9,33.4,40.3,717,2697
1218,82180,2018-2019,Flat Rock Community Schools,29.5,91.59,5,13,30,0,0.0,0.0,0.94,33.06,10196,9174,686,21,9,0,173,58827,620,618,735,1775,923,395,36.9,33.4,40.3,717,2697
1219,82180,2020-2021,Flat Rock Community Schools,24.6,95.07,2,15,23,0,0.0,10.0,0.0,44.84,10196,9174,686,21,9,0,173,58827,620,618,735,1775,923,395,36.9,33.4,40.3,717,2697
1225,82290,2015-2016,Gibraltar School District,27.2,95.65,12,72,42,0,0.0,7.14,0.99,3.62,21882,20052,1013,99,197,0,146,70952,1114,1108,1159,4024,2154,1044,40.7,40.1,41.5,716,5665
1226,82290,2016-2017,Gibraltar School District,27.0,95.78,6,78,61,0,0.0,0.0,0.53,14.46,21882,20052,1013,99,197,0,146,70952,1114,1108,1159,4024,2154,1044,40.7,40.1,41.5,716,5665
1227,82290,2017-2018,Gibraltar School District,26.4,94.94,3,77,53,0,0.0,0.0,0.0,21.68,21882,20052,1013,99,197,0,146,70952,1114,1108,1159,4024,2154,1044,40.7,40.1,41.5,716,5665
1228,82290,2018-2019,Gibraltar School District,49.8,93.69,5,73,48,0,0.0,0.0,0.4,29.09,21882,20052,1013,99,197,0,146,70952,1114,1108,1159,4024,2154,1044,40.7,40.1,41.5,716,5665
1229,82290,2020-2021,Gibraltar School District,43.9,97.22,4,64,72,0,0.0,0.0,0.37,34.33,21882,20052,1013,99,197,0,146,70952,1114,1108,1159,4024,2154,1044,40.7,40.1,41.5,716,5665
1230,82300,2015-2016,Grosse Ile Township Schools,36.2,96.12,9,59,15,0,12.5,0.0,0.9,-0.77,10179,9756,137,11,204,0,0,101196,417,381,645,1208,2009,1155,52.6,52.6,52.7,136,3225
1231,82300,2016-2017,Grosse Ile Township Schools,40.7,95.40,8,57,16,0,0.0,0.0,2.91,7.96,10179,9756,137,11,204,0,0,101196,417,381,645,1208,2009,1155,52.6,52.6,52.7,136,3225
1232,82300,2017-2018,Grosse Ile Township Schools,49.4,94.71,10,50,13,0,0.0,0.0,0.6,14.0,10179,9756,137,11,204,0,0,101196,417,381,645,1208,2009,1155,52.6,52.6,52.7,136,3225
1233,82300,2018-2019,Grosse Ile Township Schools,62.4,95.21,10,47,18,0,0.0,0.0,2.68,20.15,10179,9756,137,11,204,0,0,101196,417,381,645,1208,2009,1155,52.6,52.6,52.7,136,3225
1234,82300,2020-2021,Grosse Ile Township Schools,50.5,99.56,3,48,18,0,0.0,0.0,0.0,22.12,10179,9756,137,11,204,0,0,101196,417,381,645,1208,2009,1155,52.6,52.6,52.7,136,3225
1235,82365,2015-2016,Woodhaven-Brownstown School District,25.1,95.20,20,308,188,0,0.0,0.0,0.35,3.52,32717,25950,3287,43,2238,0,285,61486,1430,1743,2044,6305,3138,1731,42.1,40.3,43.9,1730,8707
1236,82365,2016-2017,Woodhaven-Brownstown School District,20.1,94.94,21,302,243,0,0.0,0.0,0.0,8.26,32717,25950,3287,43,2238,0,285,61486,1430,1743,2044,6305,3138,1731,42.1,40.3,43.9,1730,8707
1237,82365,2017-2018,Woodhaven-Brownstown School District,26.8,94.44,19,321,247,0,0.0,0.0,0.0,13.89,32717,25950,3287,43,2238,0,285,61486,1430,1743,2044,6305,3138,1731,42.1,40.3,43.9,1730,8707
1238,82365,2018-2019,Woodhaven-Brownstown School District,37.2,94.28,15,338,237,127,0.0,0.0,0.0,17.03,32717,25950,3287,43,2238,0,285,61486,1430,1743,2044,6305,3138,1731,42.1,40.3,43.9,1730,8707
1239,82365,2020-2021,Woodhaven-Brownstown School District,45.2,98.78,12,371,265,136,0.0,0.0,0.0,23.38,32717,25950,3287,43,2238,0,285,61486,1430,1743,2044,6305,3138,1731,42.1,40.3,43.9,1730,8707
1240,82390,2015-2016,Northville Public Schools,67.6,96.17,15,1378,510,0,0.0,0.0,0.44,26.17,38811,30796,697,140,6021,0,317,126750,2054,2546,2595,2466,9243,6670,44.1,42.7,44.7,388,11016
1241,82390,2016-2017,Northville Public Schools,70.6,96.35,13,1412,431,0,0.0,4.17,0.42,26.64,38811,30796,697,140,6021,0,317,126750,2054,2546,2595,2466,9243,6670,44.1,42.7,44.7,388,11016
1242,82390,2017-2018,Northville Public Schools,69.4,95.85,15,1435,405,0,0.0,0.0,0.0,30.96,38811,30796,697,140,6021,0,317,126750,2054,2546,2595,2466,9243,6670,44.1,42.7,44.7,388,11016
1243,82390,2018-2019,Northville Public Schools,82.4,95.71,15,1475,330,0,0.0,0.0,1.09,33.19,38811,30796,697,140,6021,0,317,126750,2054,2546,2595,2466,9243,6670,44.1,42.7,44.7,388,11016
1244,82390,2020-2021,Northville Public Schools,69.75,99.38,12,1516,306,0,0.0,0.0,0.0,31.32,38811,30796,697,140,6021,0,317,126750,2054,2546,2595,2466,9243,6670,44.1,42.7,44.7,388,11016
1245,82400,2015-2016,Riverview Community School District,24.4,95.08,8,32,16,0,0.0,0.0,0.0,8.21,12545,11634,634,17,40,0,81,57161,439,329,600,2986,1095,401,46.2,45.3,47.6,338,3242
1246,82400,2016-2017,Riverview Community School District,21.2,94.58,10,28,40,0,0.0,0.0,0.67,8.71,12545,11634,634,17,40,0,81,57161,439,329,600,2986,1095,401,46.2,45.3,47.6,338,3242
1247,82400,2017-2018,Riverview Community School District,21.8,93.70,11,37,64,0,0.0,0.0,0.0,10.04,12545,11634,634,17,40,0,81,57161,439,329,600,2986,1095,401,46.2,45.3,47.6,338,3242
1248,82400,2018-2019,Riverview Community School District,41.5,93.49,11,42,74,0,0.0,0.0,1.86,12.02,12545,11634,634,17,40,0,81,57161,439,329,600,2986,1095,401,46.2,45.3,47.6,338,3242
1249,82400,2020-2021,Riverview Community School District,34.3,92.32,10,37,78,2,0.0,0.0,0.0,19.49,12545,11634,634,17,40,0,81,57161,439,329,600,2986,1095,401,46.2,45.3,47.6,338,3242
1250,82405,2015-2016,Southgate Community School District,16.7,93.32,29,32,88,0,0.0,0.0,3.36,1.0,30647,26611,1682,199,1110,0,389,55114,978,1089,1085,7033,3048,1114,44.3,42.5,46.1,1642,7663
1251,82405,2016-2017,Southgate Community School District,18.5,93.46,29,35,119,0,0.0,0.0,1.14,5.67,30647,26611,1682,199,1110,0,389,55114,978,1089,1085,7033,3048,1114,44.3,42.5,46.1,1642,7663
1252,82405,2017-2018,Southgate Community School District,19.6,92.81,21,35,114,0,0.0,0.0,0.77,5.14,30647,26611,1682,199,1110,0,389,55114,978,1089,1085,7033,3048,1114,44.3,42.5,46.1,1642,7663
1253,82405,2018-2019,Southgate Community School District,30.2,92.99,24,39,124,0,0.0,0.0,0.41,7.09,30647,26611,1682,199,1110,0,389,55114,978,1089,1085,7033,3048,1114,44.3,42.5,46.1,1642,7663
1254,82405,2020-2021,Southgate Community School District,30.3,97.45,16,37,128,41,0.0,0.0,1.27,15.37,30647,26611,1682,199,1110,0,389,55114,978,1089,1085,7033,3048,1114,44.3,42.5,46.1,1642,7663
1255,82430,2015-2016,Van Buren Public Schools,22.2,94.21,25,58,96,0,0.0,0.0,3.83,19.45,49255,32561,12943,117,1538,25,146,57675,2368,2642,2137,8545,5744,2899,39.5,37.2,41.3,3039,12512
1256,82430,2016-2017,Van Buren Public Schools,23.4,94.37,24,54,91,0,0.0,0.0,2.09,21.73,49255,32561,12943,117,1538,25,146,57675,2368,2642,2137,8545,5744,2899,39.5,37.2,41.3,3039,12512
1257,82430,2017-2018,Van Buren Public Schools,21.2,92.70,22,47,102,0,0.0,13.33,2.08,15.64,49255,32561,12943,117,1538,25,146,57675,2368,2642,2137,8545,5744,2899,39.5,37.2,41.3,3039,12512
1258,82430,2018-2019,Van Buren Public Schools,32.1,92.11,19,39,127,5,0.0,0.0,3.9,17.42,49255,32561,12943,117,1538,25,146,57675,2368,2642,2137,8545,5744,2899,39.5,37.2,41.3,3039,12512
1259,82430,2020-2021,Van Buren Public Schools,26.5,97.35,14,40,126,21,0.0,0.0,2.56,25.01,49255,32561,12943,117,1538,25,146,57675,2368,2642,2137,8545,5744,2899,39.5,37.2,41.3,3039,12512
1260,83060,2015-2016,Manton Consolidated Schools,42.3,95.45,1,0,5,0,0.0,0.0,0.0,17.57,5569,5342,42,56,8,6,14,43172,230,404,373,1219,320,93,37.6,37.5,37.8,490,1400
1261,83060,2016-2017,Manton Consolidated Schools,27.8,95.34,1,0,5,0,0.0,0.0,0.0,17.62,5569,5342,42,56,8,6,14,43172,230,404,373,1219,320,93,37.6,37.5,37.8,490,1400
1262,83060,2017-2018,Manton Consolidated Schools,50.0,94.20,3,1,5,0,0.0,0.0,4.23,17.01,5569,5342,42,56,8,6,14,43172,230,404,373,1219,320,93,37.6,37.5,37.8,490,1400
