ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"29","Gratiot-Isabella RESD","29040","Breckenridge Community Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2017","6959865.28","6701338.82","1224851.78","0.00","692.50","237.04","26.00","1.75","3","26.75","1","3.72","2","11.1","3","86.69","1.00","17.6","2","18.83","2","1.04","1","-3.64","4","-1.91","2"
"22","Dickinson-Iron ISD","22030","Breitung Township School District","22","Dickinson","LEA District","Elem thru High School","Town: Remote","2017","16617514.93","16382632.90","1425709.78","0.00","1802.43","252.04","492.97","1.88","2","19.72","2","2.62","2","11.97","3","13.11","4.00","8.58","3","9.09","3","1.01","2","1.19","2","1.92","3"
"82","Wayne RESA","82983","Bridge Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2017","7261582.28","7431583.00","869429.00","0.00","740.73",,"741.00","1.49","3","-16.36","4","-2.34","4","0.76","1","21.50","4.00","11.97","3","12.13","3","0.98","4","1.75","2",,
"73","Saginaw ISD","73180","Bridgeport-Spaulding Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2017","16070219.03","15053430.14","510121.71","0.00","1510.88","840.04","450.06","1.1","4","200.68","1","7.49","1","9.32","2","72.19","2.00","3.17","4","3.48","4","1.07","1","-3.6","4","5.27","4"
"11","Berrien RESA","11340","Bridgman Public Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Small","2017","11303325.27","11146145.59","1823274.80","0.00","882.51","88.03","287.16","3.15","1","9.43","2","1.39","3","18.55","4","70.99","2.00","16.13","2","16.77","2","1.01","2","-5.31","4","5.81","4"
"47","Livingston ESA","47010","Brighton Area Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Midsize","2017","68931050.90","67717241.02","3514197.43","0.00","7736.04","530.45","2600.61","1.33","4","52.77","1","2.03","2","24.38","4","14.81","4.00","5.1","4","5.29","4","1.02","2","6.25","1","0.92","3"
"17","Eastern Upper Peninsula ISD","17140","Brimley Area Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Distant","2017","6103665.43","5849971.01","1608950.14","0.00","515.27","129.24","47.00","3.21","1","18.72","2","5.39","1","6.67","2","100.20","1.00","26.36","1","28.63","1","1.04","1","0.81","2","2.86","3"
"46","Lenawee ISD","46050","Britton Deerfield Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2017","6419907.69","6568077.62","158542.47","0.00","588.71","229.82","212.00","1.1","4","-48.31","4","-2.31","4","7.84","2","26.29","3.00","2.47","4","2.45","4","0.98","4","-11.19","4","-3.88","1"
"12","Branch ISD","12020","Bronson Community School District","12","Branch","LEA District","Elem thru High School","Rural: Distant","2017","9673773.39","9247933.33","2379475.72","0.00","1073.39","205.88","85.41","2.45","2","21.8","2","4.4","1",,,"97.94","1.00","24.6","1","26.61","1","1.05","1","1.72","2","-0.19","2"
"76","Sanilac ISD","76060","Brown City Community Schools","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2017","8096398.65","8037350.98","2121194.08","0.00","845.96","104.82","95.00","4.43","1","2.86","3","0.75","3","10.28","2","65.75","2.00","26.2","1","28.03","1","1.01","2","-3.32","4","2.73","3"
"11","Berrien RESA","11310","Buchanan Community Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Large","2017","15478094.60","15682481.90","3504899.49","0.00","1553.26","303.18","223.00","3.61","1","-5.51","4","-1.32","4","11.06","3","46.40","2.00","22.64","1","22.94","2","0.99","4","0.52","2","-1.33","2"
"28","Northwest Education Services","28035","Buckley Community Schools","83","Wexford","LEA District","Elem thru High School","Rural: Distant","2017","3998453.81","3672263.26","990460.71","0.00","421.99","139.91","57.00","1.78","3","49.11","1","8.17","1","9.71","2","159.73","1.00","24.77","1","27.38","1","1.09","1","-1.63","3","4.54","4"
"56","Midland County Educational Service Agency","56020","Bullock Creek School District","56","Midland","LEA District","Elem thru High School","Rural: Fringe","2017","18863698.75","18884131.47","1703619.80","0.00","1817.61","294.06","548.24","1.28","4","-1.19","3","0.01","4","10.36","2","87.41","1.00","9.03","3","9.19","3","1","3","-1.68","3","3.9","4"
"75","St. Joseph County ISD","75020","Burr Oak Community School District","75","St. Joseph","LEA District","Elem thru High School","Rural: Distant","2017","2885959.45","2724418.34","645596.82","0.00","296.07","120.94","68.00","2.32","2","33.37","1","6.34","1",,,"85.41","1.00","22.37","1","24.83","1","1.06","1","11.5","1","10.44","4"
"52","Marquette-Alger RESA","02020","Burt Township School District","02","Alger","LEA District","Elem thru High School","Rural: Remote","2017","999776.85","991239.32","256497.51","0.00","26.00",,"3.00","3.67","1","3.44","3","12.76","1",,,"90.12","1.00","25.66","1","29.76","1","1.01","2","4","1","-2.18","2"
"25","Genesee ISD","25909","Burton Glen Charter Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2017","6506719.00","6503335.00","24487.00","0.00","707.69",,"723.00","1.02","4","16.04","2","0.05","3",,,"1.34","4.00","0.38","4","0.38","4","1","3","-1.8","3",,
"78","Shiawassee Regional ESD","78020","Byron Area Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2017","8669167.73","8791446.57","774084.36","0.00","940.70","257.27","208.86","1.23","4","-13.64","4","-1.41","4",,,"105.91","1.00","8.93","3","8.99","3","0.99","4","-3.18","4","0.97","3"
"41","Kent ISD","41908","Byron Center Charter School","41","Kent","PSA District","Elem thru High School","Rural: Fringe","2017","2388495.98","2293386.24","394233.48","0.00","268.27",,"267.17","3.14","1","31.8","1","12.9","1","10.23","2","30.87","3.00","16.51","2","19.58","2","1.04","1","10.61","1",,
"41","Kent ISD","41040","Byron Center Public Schools","41","Kent","LEA District","Elem thru High School","Rural: Fringe","2017","39162382.64","39227109.81","5688328.45","0.00","3910.44","495.08","281.40","2.36","2","-1.13","3","1.13","3","20.8","4","35.12","3.00","14.52","2","14.86","2","1","3","1.69","2","-6.2","1"
"83","Wexford-Missaukee ISD","83010","Cadillac Area Public Schools","83","Wexford","LEA District","Elem thru High School","Town: Remote","2017","30207348.18","29559302.35","4988109.14","0.00","3152.79","286.56","199.64","2.46","2","14.93","2","4.19","2","6.49","2","41.87","3.00","16.51","2","17.35","2","1.02","2","1.94","2","3.67","3"
"41","Kent ISD","41050","Caledonia Community Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2017","49416314.45","48941594.90","9257161.88","0.00","4851.89","378.94","805.59","2.92","1","5.41","3","0.96","3","20.39","4","48.45","2.00","18.73","2","19.48","2","1.01","2","1.9","2","1.79","3"
"30","Hillsdale ISD","30010","Camden-Frontier School","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2017","4944770.45","4496000.80","626463.69","0.00","512.80","181.86","132.00","1.5","3","252.55","1","9.39","1","1.41","1","87.23","1.00","12.67","3","14.06","3","1.1","1","1.17","2","-4.06","1"
"82","Wayne RESA","82968","Canton Charter Academy","82","Wayne","PSA District","Elem_Middle School","Rural: Fringe","2017","5833629.00","5830157.00","19276.00","0.00","744.78",,"744.00","1.02","4","21.97","2","0.49","3",,,"1.19","4.00","0.33","4","0.33","4","1","3","-0.56","3",,
"74","St. Clair County RESA","74040","Capac Community Schools","74","St. Clair","LEA District","Elem thru High School","Rural: Distant","2017","9365298.31","9694576.66","800834.55","0.00","947.39","479.61","46.34","1.66","3","-29.14","4","-3.52","4","10.83","3","14.08","4.00","8.55","3","8.33","3","0.97","4","-10.48","4","-2.95","1"
"25","Genesee ISD","25080","Carman-Ainsworth Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2017","52119919.21","51117805.32","3627478.53","0.00","5010.30","1070.42","1723.48","1.3","4","38.17","1","3.51","2","5.58","1","46.71","2.00","6.96","4","7.3","4","1.02","2","-1.63","3","-3","1"
"55","Menominee ISD","55010","Carney-Nadeau Public Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2017","3000725.02","2905288.78","580979.84","0.00","269.88","64.43","141.87","1.86","2","19.66","2","3.18","2","5.61","1","93.36","1.00","19.36","2","20.3","2","1.03","2","-1.85","3","7.96","4"
"79","Tuscola ISD","79020","Caro Community Schools","79","Tuscola","LEA District","Elem thru High School","Town: Distant","2017","16625707.76","16630286.58","4238095.21","0.00","1711.59","195.81","251.00","3.61","1","-0.11","3","0.26","3","7.31","2","67.50","2.00","25.49","1","26.09","1","1","3","-2.36","3","5.92","4"
"73","Saginaw ISD","73030","Carrollton Public Schools","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2017","21615074.97","20995521.59","5560913.96","0.00","2270.08","172.95","1484.37","2.72","2","12.24","2","2.87","2","2.9","1","77.64","1.00","25.73","1","27.63","1","1.03","2","-1.56","3","-0.91","2"
"59","Montcalm Area ISD","59020","Carson City-Crystal Area Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2017","8796170.00","9272284.00","255479.00","0.00","891.53","277.36","58.47","1.12","4","-65.08","4","-4.88","4","10.77","2","22.79","4.00","2.9","4","2.87","4","0.95","4","-2.5","3","3.76","4"
"76","Sanilac ISD","76070","Carsonville-Port Sanilac School District","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2017","3926204.54","3772667.79","687172.86","0.00","419.60","154.47","71.81","2.36","2","28.77","1","3.91","2","12.45","3","53.12","2.00","17.5","2","18.66","2","1.04","1","6.11","1","10.16","4"
"32","Huron ISD","32030","Caseville Public Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2017","2967671.91","2971511.17","797756.05","0.00","281.03","59.83","92.00","3.7","1","-0.48","3","-0.13","4","14.7","3","100.23","1.00","26.88","1","27.44","1","1","3","-8.14","4","-2.83","1"
"51","Manistee ISD","51903","Casman Alternative Academy","51","Manistee","PSA District","Middle_High School","Town: Remote","2017","596790.00","573527.44","235661.48","0.00","63.50",,"63.50","8.54","1","10.95","2","3.9","2","2.8","1","101.26","1.00","39.49","1","44.93","1","1.04","1","-1.04","3",,
"79","Tuscola ISD","79030","Cass City Public Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Remote","2017","9970588.60","9849627.68","1657748.94","0.00","982.12","154.17","129.00","1.88","2","7.87","2","1.21","3","8.32","2","58.59","2.00","16.63","2","17.92","2","1.01","2","-2.41","3","1.96","3"
"14","Heritage Southwest Intermediate School District","14010","Cassopolis Public Schools","14","Cass","LEA District","Elem thru High School","Rural: Distant","2017","9139132.31","9076061.93","1753321.37","0.00","964.28","354.69","70.20","2.42","2","3.73","3","0.69","3","18.89","4","77.19","1.00","19.18","2","19.62","2","1.01","2","0.42","2","6.27","4"
"41","Kent ISD","41070","Cedar Springs Public Schools","41","Kent","LEA District","Elem thru High School","Town: Fringe","2017","33895022.94","33317775.21","4643914.74","0.00","3437.84","710.65","414.00","2.31","2","14.19","2","1.72","3","29","4","27.53","3.00","13.7","2","14.09","3","1.02","2","0.32","2","-8.52","1"
"50","Macomb ISD","50010","Center Line Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2017","33009513.33","32598299.64","1942784.16","0.00","2763.18","706.60","511.58","1.4","3","26.85","1","2.77","2","5.22","1","15.15","4.00","5.89","4","6.32","4","1.01","2","1.65","2","-7.73","1"
"81","Washtenaw ISD","81902","Central Academy","81","Washtenaw","PSA District","Elem thru High School","City: Midsize","2017","5960274.00","5922000.00","505059.00","0.00","609.10",,"614.09","1.36","3","8.2","2","0.64","3","1.98","1","14.76","4.00","8.47","3","9.21","3","1.01","2","2.78","1","9.01","4"
"15","Charlevoix-Emmet ISD","05035","Central Lake Public Schools","05","Antrim","LEA District","Elem thru High School","Rural: Remote","2017","3440453.55","3595769.87","117817.96","0.00","277.86","119.00","22.00","1.29","4","-56.86","4","-4.51","4","0","1","41.89","3.00","3.42","4","3.4","4","0.96","4","-2.68","3","-5.5","1"
"59","Montcalm Area ISD","59125","Central Montcalm Public Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Distant","2017","15866273.09","15568204.68","3117065.48","0.00","1627.38","289.54","181.95","3.08","1","10.57","2","1.91","2","11.85","3","45.48","3.00","19.65","2","20.65","2","1.02","2","-4.52","4","0.26","2"
"75","St. Joseph County ISD","75030","Centreville Public Schools","75","St. Joseph","LEA District","Elem thru High School","Rural: Distant","2017","7515707.85","7777163.77","1412658.17","0.00","800.28","157.27","277.09","2.49","2","-15.62","4","-3.48","4","11.04","3","29.21","3.00","18.8","2","18.28","2","0.97","4","0.55","2","4.32","4"
"82","Wayne RESA","82918","Cesar Chavez Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","22841835.67","22647057.06","7135465.30","0.00","2336.80",,"2354.00","3.7","1","2.81","3","6.5","1","5.46","1","83.52","1.00","31.24","1","34.51","1","1.01","2","1.48","2",,
"82","Wayne RESA","82923","Chandler Park Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2017","20992290.59","20947941.03","5661915.35","0.00","2354.27",,"2361.00","2.95","1","0.79","3","9.28","1","9.02","2","73.48","2.00","26.97","1","31.04","1","1","3","-0.48","3",,
"41","Kent ISD","41920","Chandler Woods Charter Academy","41","Kent","PSA District","Elem_Middle School","Suburb: Large","2017","6208599.00","6199221.00","44433.00","0.00","713.90",,"710.00","1.04","4","26.75","1","0.53","3",,,"2.58","4.00","0.72","4","0.72","4","1","3","-2.11","3",,
"15","Charlevoix-Emmet ISD","15050","Charlevoix Public Schools","15","Charlevoix","LEA District","Elem thru High School","Rural: Fringe","2017","10912599.03","11115445.41","1398930.57","0.00","999.81","152.75","47.95","1.73","3","-12.66","4","-1.83","4","17.94","4","78.32","1.00","12.82","3","12.96","3","0.98","4","-3.62","4","1.15","3"
"23","Eaton RESA","23030","Charlotte Public Schools","23","Eaton","LEA District","Elem thru High School","Town: Fringe","2017","24586832.36","25281781.16","4124733.06","0.00","2423.31","461.88","217.83","1.98","2","-14.42","4","-2.43","4","22.5","4","53.78","2.00","16.78","2","16.95","2","0.97","4","-1.29","3","-1.31","2"
"47","Livingston ESA","47902","Charyl Stockwell Academy","47","Livingston","PSA District","Elem thru High School","Rural: Fringe","2017","9033601.00","8969731.00","1387056.00","0.00","1079.12",,"1077.74","1.95","2","4.83","3","16.19","1","12.79","3","50.14","2.00","15.35","2","19.09","2","1.01","2","4.48","1",,
"31","Copper Country ISD","31050","Chassell Township School District","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2017","2357502.99","2346251.71","255354.70","0.00","253.97","129.40","55.17","2.08","2","4.61","3","0.48","3","11.94","3","5.67","4.00","10.83","3","11.4","3","1","3","-1.28","3","0.91","3"
"44","Lapeer ISD","44901","Chatfield School","44","Lapeer","PSA District","Elem_Middle School","Rural: Fringe","2017","4040044.32","3905958.49","1581534.86","0.00","474.06",,"474.00","6.63","1","9.26","2","4.02","2","4.82","1","104.62","1.00","39.15","1","46.44","1","1.03","2","-0.71","3",,
"16","Cheb-Otsego-Presque Isle ESD","16015","Cheboygan Area Schools","16","Cheboygan","LEA District","Elem thru High School","Town: Remote","2017","17735223.76","16938957.54","692983.62","0.00","1724.03","92.44","121.60","1.26","4","770.96","1","4.49","1","7.25","2","21.57","4.00","3.91","4","4.13","4","1.05","1","-2.48","3","-1.69","2"
"81","Washtenaw ISD","81040","Chelsea School District","81","Washtenaw","LEA District","Elem thru High School","Town: Fringe","2017","27252636.86","27182136.74","5309132.98","0.00","2408.40","137.10","25.00","2.75","2","1.35","3","0.57","3","18.43","4","59.02","2.00","19.48","2","19.64","2","1","3","-2.36","3","8.24","4"
"73","Saginaw ISD","73110","Chesaning Union Schools","73","Saginaw","LEA District","Elem thru High School","Rural: Distant","2017","13891894.02","13926007.30","1171788.62","0.00","1458.75","328.29","85.00","1.41","3","-2.83","3","-0.05","4","13.07","3","38.83","3.00","8.44","3","8.81","3","1","3","-0.94","3","1.53","3"
"54","Mecosta-Osceola ISD","54025","Chippewa Hills School District","54","Mecosta","LEA District","Elem thru High School","Rural: Remote","2017","19631867.66","19238109.88","1999903.40","0.00","2043.17","665.05","65.00","1.9","2","24.52","2","2.67","2","10.62","2","31.30","3.00","10.19","3","10.54","3","1.02","2","-2.03","3","0.59","2"
